row_label_raw,row_label_full,col_0,31.12.2024 > Số cổ phiếu,31.12.2024 > Giá trịTriệu VND,31.12.2023 > Số cổ phiếu,31.12.2023 > Giá trịTriệu VND,numeric__31.12.2024 > Số cổ phiếu,numeric__31.12.2024 > Giá trịTriệu VND,numeric__31.12.2023 > Số cổ phiếu,numeric__31.12.2023 > Giá trịTriệu VND
Vốn cổ phần được duyệt đãphát hành,Vốn cổ phần được duyệt đãphát hành,Vốn cổ phần được duyệt đãphát hành,4.466.657.912,44.666.579,3.884.050.358,38.840.504,4466657912.0,44666579.0,3884050358.0,38840504.0
Cổ phiếu phổ thông đang lưu hành,Cổ phiếu phổ thông đang lưu hành,Cổ phiếu phổ thông đang lưu hành,4.466.657.912,44.666.579,3.884.050.358,38.840.504,4466657912.0,44666579.0,3884050358.0,38840504.0
