row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2024Triệu VND,31.12.2023Triệu VND,numeric__Thuyết minh,numeric__31.12.2024Triệu VND,numeric__31.12.2023Triệu VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,11.2,7.505.000,4.505.000,112.0,7505000.0,4505000.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.3,241.467,241.467,113.0,241467.0,241467.0
Dư phòng giảm giá đầu tư dài hạn,Dư phòng giảm giá đầu tư dài hạn,Dư phòng giảm giá đầu tư dài hạn,11.4,(167.932),(163.362),114.0,-167932.0,-163362.0
,,,,7.578.535,4.583.105,,7578535.0,4583105.0
