row_label_raw,row_label_full,col_0,Dự phòng cụ thể (i)Triệu VND,Dự phòng chungTriệu VND,Tổng cộngTriệu VND,numeric__Dự phòng cụ thể (i)Triệu VND,numeric__Dự phòng chungTriệu VND,numeric__Tổng cộngTriệu VND
Tai ngày 1 tháng 1 năm 2023,Tai ngày 1 tháng 1 năm 2023,Tai ngày 1 tháng 1 năm 2023,1.651.626,3.059.804,4.711.430,1651626.0,3059804.0,4711430.0
Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),1.263.427,519.593,1.783.020,1263427.0,519593.0,1783020.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(1.280.830),-,(1.280.830),-1280830.0,,-1280830.0
Tai ngày 31 tháng 12 năm 2023,Tai ngày 31 tháng 12 năm 2023,Tai ngày 31 tháng 12 năm 2023,1.634.223,3.579.397,5.213.620,1634223.0,3579397.0,5213620.0
Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),Trích lập trong năm (Thuyết minh 31),955.464,642.814,1.598.278,955464.0,642814.0,1598278.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(224.804),-,(224.804),-224804.0,,-224804.0
Tai ngày 31 tháng 12 năm 2024,Tai ngày 31 tháng 12 năm 2024,Tai ngày 31 tháng 12 năm 2024,2.364.883,4.222.211,6.587.094,2364883.0,4222211.0,6587094.0
