row_label_raw,row_label_full,col_0,Năm 2017VND,Năm 2016VND,numeric__Năm 2017VND,numeric__Năm 2016VND
Chi phí thuế thu nhập doanh nghiệp mệi hành,Chi phí thuế thu nhập doanh nghiệp mệi hành,Chi phí thuế thu nhập doanh nghiệp mệi hành,Chi phí thuế thu nhập doanh nghiệp mệi hành,Chi phí thuế thu nhập doanh nghiệp mệi hành,,
,,,69.989.630.046,85.762.523.407,69989630046.0,85762523407.0
Tổng,Chi phí thuế thu nhập doanh nghiệp mệi hành > Tổng,Tổng,69.989.630.046,85.762.523.407,69989630046.0,85762523407.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,,
,,,Năm 2017,Năm 2016,,
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của công ty mẹ (VND),Lãi cơ bản trên cổ phiếu > Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của công ty mẹ (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của công ty mẹ (VND),304.831.251.544,403.235.110.153,304831251544.0,403235110153.0
Các khoản điều chỉnh- Điều chỉnh giảm do trích quỹ KTPL (*),Lãi cơ bản trên cổ phiếu > Các khoản điều chỉnh- Điều chỉnh giảm do trích quỹ KTPL (*),Các khoản điều chỉnh- Điều chỉnh giảm do trích quỹ KTPL (*),-,(8.000.000.000),,-8000000000.0
Lợi nhuận phân bổ cho cổ phiếu phổ thông của công ty mẹ (VND),Lãi cơ bản trên cổ phiếu > Lợi nhuận phân bổ cho cổ phiếu phổ thông của công ty mẹ (VND),Lợi nhuận phân bổ cho cổ phiếu phổ thông của công ty mẹ (VND),304.831.251.544,395.235.110.153,304831251544.0,395235110153.0
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ (cổ phiếu),Lãi cơ bản trên cổ phiếu > Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ (cổ phiếu),207.402.632,144.864.174,207402632.0,144864174.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.470,2.728,1470.0,2728.0
