row_label_raw,row_label_full,- Loại phát hành theo mênh giá (1),31/12/2017 > Giá trị > 159.360.000.000,31/12/2017 > Kỳ hạn > 3 năm,01/01/2017 > Giá trị > 265.600.000.000,01/01/2017 > Kỳ hạn > 3 năm,numeric__31/12/2017 > Giá trị > 159.360.000.000,numeric__31/12/2017 > Kỳ hạn > 3 năm,numeric__01/01/2017 > Giá trị > 265.600.000.000,numeric__01/01/2017 > Kỳ hạn > 3 năm
- Chi phí phát hành trái phiếu (2),- Chi phí phát hành trái phiếu (2),- Chi phí phát hành trái phiếu (2),982.188.801,-,2.291.773.866,-,982188801.0,,2291773866.0,
Giá trị thu được {(3)=(1)-(2)},Giá trị thu được {(3)=(1)-(2)},Giá trị thu được {(3)=(1)-(2)},158.377.811.199,,263.308.226.134,,158377811199.0,,263308226134.0,
