row_label_raw,row_label_full,col_0,2020,2019(Trình bày lại),numeric__2020,numeric__2019(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),7.854.955.921.939,11.902.248.028.143,7854955921939.0,11902248028143.0
"Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND)",(145.745.894.556),(305.144.179.060),-145745894556.0,-305144179060.0
,,,7.709.210.027.383,11.597.103.849.083,7709210027383.0,11597103849083.0
Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành(cổ phiếu),1.913.950.000,1.913.950.000,1913950000.0,1913950000.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.028,6.059,4028.0,6059.0
