row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Doanh thu về bán hàng và cung cấp dịch vụ,Doanh thu về bán hàng và cung cấp dịch vụ,Doanh thu về bán hàng và cung cấp dịch vụ,Doanh thu về bán hàng và cung cấp dịch vụ,Doanh thu về bán hàng và cung cấp dịch vụ,,
Doanh thu bán khí khô,Doanh thu về bán hàng và cung cấp dịch vụ > Doanh thu bán khí khô,Doanh thu bán khí khô,33.067.078.232.455,42.134.214.210.541,33067078232455.0,42134214210541.0
Doanh thu bán LPG,Doanh thu về bán hàng và cung cấp dịch vụ > Doanh thu bán LPG,Doanh thu bán LPG,23.250.194.524.628,23.270.255.500.366,23250194524628.0,23270255500366.0
Doanh thu vận chuyển khí và condensate,Doanh thu về bán hàng và cung cấp dịch vụ > Doanh thu vận chuyển khí và condensate,Doanh thu vận chuyển khí và condensate,4.503.208.973.610,3.394.661.528.113,4503208973610.0,3394661528113.0
Doanh thu bán CNG,Doanh thu về bán hàng và cung cấp dịch vụ > Doanh thu bán CNG,Doanh thu bán CNG,2.283.064.675.668,4.855.302.428.515,2283064675668.0,4855302428515.0
Doanh thu bán condensate,Doanh thu về bán hàng và cung cấp dịch vụ > Doanh thu bán condensate,Doanh thu bán condensate,703.355.269.888,1.309.057.817.926,703355269888.0,1309057817926.0
Khác,Doanh thu về bán hàng và cung cấp dịch vụ > Khác,Khác,328.063.810.589,346.615.120.807,328063810589.0,346615120807.0
,,,64.134.965.486.838,75.310.106.606.268,64134965486838.0,75310106606268.0
Các khoản giảm trừ Chiết khấu thương mại,Doanh thu về bán hàng và cung cấp dịch vụ > Các khoản giảm trừ Chiết khấu thương mại,Các khoản giảm trừ Chiết khấu thương mại,-,304.809.430.862,,304809430862.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,,
Doanh thu bán khí khô,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu bán khí khô,Doanh thu bán khí khô,33.067.078.232.455,42.134.214.210.541,33067078232455.0,42134214210541.0
Doanh thu bán LPG,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu bán LPG,Doanh thu bán LPG,23.250.194.524.628,23.043.394.496.708,23250194524628.0,23043394496708.0
Doanh thu vận chuyển khí và condensate,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu vận chuyển khí và condensate,Doanh thu vận chuyển khí và condensate,4.503.208.973.610,3.394.661.528.113,4503208973610.0,3394661528113.0
Doanh thu bán CNG,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu bán CNG,Doanh thu bán CNG,2.283.064.675.668,4.777.354.001.311,2283064675668.0,4777354001311.0
Doanh thu bán condensate,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu bán condensate,Doanh thu bán condensate,703.355.269.888,1.309.057.817.926,703355269888.0,1309057817926.0
Khác,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Khác,Khác,328.063.810.589,346.615.120.807,328063810589.0,346615120807.0
,,,64.134.965.486.838,75.005.297.175.406,64134965486838.0,75005297175406.0
