row_label_raw,row_label_full,Các bên liên quan khác,Các bên liên quan khác_1,Các bên liên quan khác_2,numeric__Các bên liên quan khác_1,numeric__Các bên liên quan khác_2
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,141.237.895.281,394.724.912.865,141237895281.0,394724912865.0
Tổng Công ty Thăm dò Khai thác Dầu khí,Tổng Công ty Thăm dò Khai thác Dầu khí,Tổng Công ty Thăm dò Khai thác Dầu khí,2.868.030.977,-,2868030977.0,
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,2.515.592.031,2.827.006.031,2515592031.0,2827006031.0
,,,146.621.518.289,397.551.918.896,146621518289.0,397551918896.0
