row_label_raw,row_label_full,Công ty mẹTập đoàn Dầu khí Việt Nam > Công ty liên kếtCông ty Cổ phần Kinh doanh Khí Miền Nam > Bên liên quan khácTổng Công ty Điện lực Dầu khí Việt Nam,235.334.798.040 > 261.553.364.917 > 583.144.806.880,272.760.593.097 > 459.787.685.401 > 370.302.127.151,numeric__235.334.798.040 > 261.553.364.917 > 583.144.806.880,numeric__272.760.593.097 > 459.787.685.401 > 370.302.127.151
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,236.962.736.585,210.276.167.229,236962736585.0,210276167229.0
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,118.239.877.268,106.749.286.194,118239877268.0,106749286194.0
Công ty Cổ phần Hóa đầu và Xơ sợi Dầu khí,Công ty Cổ phần Hóa đầu và Xơ sợi Dầu khí,Công ty Cổ phần Hóa đầu và Xơ sợi Dầu khí,46.042.688.142,46.739.648.142,46042688142.0,46739648142.0
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,30.449.431.838,542.626.133,30449431838.0,542626133.0
Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,12.326.159.524,6.483.793.351,12326159524.0,6483793351.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,5.879.400.696,25.390.956.774,5879400696.0,25390956774.0
Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,Tổng Công ty Dầu Việt Nam - CTCP,2.328.717.653,169.242.005.574,2328717653.0,169242005574.0
,,,1.532.261.981.543,1.668.274.889.046,1532261981543.0,1668274889046.0
