row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,9.978.064.228.697,15.068.262.843.420,9978064228697.0,15068262843420.0
Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,1.995.612.845.739,3.013.652.568.684,1995612845739.0,3013652568684.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,41.348.338.185,51.992.384.097,41348338185.0,51992384097.0
Thuế ưu đãi,Điều chỉnh: > Thuế ưu đãi,Thuế ưu đãi,(30.688.175.179),(83.033.419.216),-30688175179.0,-83033419216.0
Chi phí thuế TNDN (*),Điều chỉnh: > Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),2.006.273.008.745,2.982.611.533.565,2006273008745.0,2982611533565.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,,
Thuế TNDN - hiện hành,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,2.037.319.332.206,2.967.381.924.337,2037319332206.0,2967381924337.0
(Thu nhập)/chi phí thuế TNDN - hoãn lại,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > (Thu nhập)/chi phí thuế TNDN - hoãn lại,(Thu nhập)/chi phí thuế TNDN - hoãn lại,(31.046.323.461),15.229.609.228,-31046323461.0,15229609228.0
,,,2.006.273.008.745,2.982.611.533.565,2006273008745.0,2982611533565.0
