row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,(82.089.825),1.692.755.934,-82089825.0,1692755934.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,(16.417.965),338.551.187,-16417965.0,338551187.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,9.360.651.278,2.373.864.343,9360651278.0,2373864343.0
Chi phí phải trả,Các khoản điều chỉnh: > Chi phí phải trả,Chi phí phải trả,8.722.939.549,2.968.215.444,8722939549.0,2968215444.0
Chi phí lãi vay,Các khoản điều chỉnh: > Chi phí lãi vay,Chi phí lãi vay,8.064.790.747,6.209.012.999,8064790747.0,6209012999.0
Lỗ thuế chưa ghi nhận tài sản thuế thu nhập hoãn lại,Các khoản điều chỉnh: > Lỗ thuế chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ thuế chưa ghi nhận tài sản thuế thu nhập hoãn lại,7.094.200.403,9.051.046.799,7094200403.0,9051046799.0
Trích bổ sung thuế TNDN các kỳ trước,Các khoản điều chỉnh: > Trích bổ sung thuế TNDN các kỳ trước,Trích bổ sung thuế TNDN các kỳ trước,1.957.205.658,-,1957205658.0,
"Phần lỗ trong công ty liên doanh, liên kết","Các khoản điều chỉnh: > Phần lỗ trong công ty liên doanh, liên kết","Phần lỗ trong công ty liên doanh, liên kết",334.031.129,357.404.355,334031129.0,357404355.0
Dự phòng các khoản đầu tư,Các khoản điều chỉnh: > Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,-,5.307.793.546,,5307793546.0
Thuế TNDN được giảm theo NQ số 92/2021/ND-CP,Các khoản điều chỉnh: > Thuế TNDN được giảm theo NQ số 92/2021/ND-CP,Thuế TNDN được giảm theo NQ số 92/2021/ND-CP,-,(11.013.033),,-11013033.0
Lỗ do giải thể công ty con,Các khoản điều chỉnh: > Lỗ do giải thể công ty con,Lỗ do giải thể công ty con,-,(9.352.171.086),,-9352171086.0
Lợi nhuận chưa thực hiện,Các khoản điều chỉnh: > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,(54.157.127),(54.157.127),-54157127.0,-54157127.0
Thay đổi dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng nợ phải thu khó đòi,Thay đổi dự phòng nợ phải thu khó đòi,(523.466.965),32.118.253.984,-523466965.0,32118253984.0
Thuế được miễn giảm,Các khoản điều chỉnh: > Thuế được miễn giảm,Thuế được miễn giảm,(3.035.868.988),-,-3035868988.0,
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(14.336.416.753),(4.584.185.584),-14336416753.0,-4584185584.0
Thay đổi dự phòng giảm giả hàng tồn kho,Các khoản điều chỉnh: > Thay đổi dự phòng giảm giả hàng tồn kho,Thay đổi dự phòng giảm giả hàng tồn kho,(16.793.428.541),(40.646.612.385),-16793428541.0,-40646612385.0
Khác,Các khoản điều chỉnh: > Khác,Khác,373.438.802,(4.895.026.495),373438802.0,-4895026495.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,1.147.501.227,(819.023.053),1147501227.0,-819023053.0
