row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,133.629.335.380,127.990.315.380,133629335380.0,127990315380.0
Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,98.222.251.380,95.222.251.380,98222251380.0,95222251380.0
- Công ty TNHH Xây dựng và Thương mại DLC,- Công ty TNHH Xây dựng và Thương mại DLC,- Công ty TNHH Xây dựng và Thương mại DLC,35.675.832.377,35.675.832.377,35675832377.0,35675832377.0
- Công ty Cổ phần MDF Việt Nam,- Công ty Cổ phần MDF Việt Nam,- Công ty Cổ phần MDF Việt Nam,20.400.000.000,20.400.000.000,20400000000.0,20400000000.0
- Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,14.143.517.930,14.143.517.930,14143517930.0,14143517930.0
- Khác,- Khác,- Khác,28.002.901.073,25.002.901.073,28002901073.0,25002901073.0
Phải thu về cho vay bên liên quan (*) (TM số 32),Phải thu về cho vay bên liên quan (*) (TM số 32),Phải thu về cho vay bên liên quan (*) (TM số 32),35.407.084.000,32.768.064.000,35407084000.0,32768064000.0
Dài hạn,Dài hạn,Dài hạn,3.136.270.000,4.581.360.000,3136270000.0,4581360000.0
Phải thu về cho bên liên quan vay (*) (TM số 32),Phải thu về cho bên liên quan vay (*) (TM số 32),Phải thu về cho bên liên quan vay (*) (TM số 32),3.136.270.000,4.581.360.000,3136270000.0,4581360000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,136.765.605.380,132.571.675.380,136765605380.0,132571675380.0
Dự phòng phải thu cho vay khó đói,Dự phòng phải thu cho vay khó đói,Dự phòng phải thu cho vay khó đói,(65.747.420.222),(65.747.420.222),-65747420222.0,-65747420222.0
GIẢ TRỊ THUẢN,GIẢ TRỊ THUẢN,GIẢ TRỊ THUẢN,71.018.185.158,66.824.255.158,71018185158.0,66824255158.0
