row_label_raw,row_label_full,Tên công ty con,Địa điểm,Ngành nghề,Tỷ lệ lợi ích(%),Quyền biểu quyết(%),numeric__Địa điểm,numeric__Ngành nghề,numeric__Tỷ lệ lợi ích(%),numeric__Quyền biểu quyết(%)
1. Công ty Cổ phần Trường Thành Xanh,1. Công ty Cổ phần Trường Thành Xanh,1. Công ty Cổ phần Trường Thành Xanh,Phú Yên,Trồng rừng,"99,98","99,98",,,99.98,99.98
2. Công ty Cổ phần Lâm Nghiệp Trường Thành,2. Công ty Cổ phần Lâm Nghiệp Trường Thành,2. Công ty Cổ phần Lâm Nghiệp Trường Thành,Đắk Lắk,Trồng rừng,"99,97","99,97",,,99.97,99.97
3. Công ty Cổ phần Chế biển Gỗ Trường Thành,3. Công ty Cổ phần Chế biển Gỗ Trường Thành,3. Công ty Cổ phần Chế biển Gỗ Trường Thành,Đắk Lắk,Sản xuất đỏ gỗ,"76,96","76,96",,,76.96,76.96
4. Công ty Cổ phần Trường Thành,4. Công ty Cổ phần Trường Thành,4. Công ty Cổ phần Trường Thành,Đắk Lắk,Sản xuất đỏ gỗ,"77,78","77,78",,,77.78,77.78
5. Công ty Cổ phần Trồng rừng Trường Thành,5. Công ty Cổ phần Trồng rừng Trường Thành,5. Công ty Cổ phần Trồng rừng Trường Thành,Đắk Lắk,Trồng rừng,"97,24","97,24",,,97.24,97.24
6. Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành – Ea H'leo,6. Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành – Ea H'leo,6. Công ty Cổ phần Quản lý Cụm Công nghiệp Trường Thành – Ea H'leo,Đắk Lắk,Khu công nghiệp,"97,30","97,30",,,97.3,97.3
7. Công ty TNHH Một Thành viên Sử Thiên Thanh,7. Công ty TNHH Một Thành viên Sử Thiên Thanh,7. Công ty TNHH Một Thành viên Sử Thiên Thanh,Bình Dương,Sản xuất đỏ sử,"100,00","100,00",,,100.0,100.0
8. Công ty Cổ phần Đồ Gỗ Casadora,8. Công ty Cổ phần Đồ Gỗ Casadora,8. Công ty Cổ phần Đồ Gỗ Casadora,Bình Dương,Sản xuất đỏ gỗ,"60,00","60,00",,,60.0,60.0
9. Công ty Cổ phần Central Wood,9. Công ty Cổ phần Central Wood,9. Công ty Cổ phần Central Wood,Bình Định,Sản xuất đỏ gỗ,"51,00","51,00",,,51.0,51.0
