row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Công ty Cổ phần Tập đoàn Đầu tư Phát triển,Công ty Cổ phần Tập đoàn Đầu tư Phát triển,Công ty Cổ phần Tập đoàn Đầu tư Phát triển,171.048.855.259,-,171048855259.0,
Trường An,Trường An,Trường An,,,,
Công ty Cổ phần Anh Phát Petro,Trường An > Công ty Cổ phần Anh Phát Petro,Công ty Cổ phần Anh Phát Petro,33.251.657.619,-,33251657619.0,
Công ty TNHH Thương mại và Dịch vụ Tổng hợp,Trường An > Công ty TNHH Thương mại và Dịch vụ Tổng hợp,Công ty TNHH Thương mại và Dịch vụ Tổng hợp,15.272.029.167,19.346.007.708,15272029167.0,19346007708.0
Hoà Khánh,Hoà Khánh,Hoà Khánh,,,,
Tổng Công ty Thương mại Xuất nhập khẩu,Hoà Khánh > Tổng Công ty Thương mại Xuất nhập khẩu,Tổng Công ty Thương mại Xuất nhập khẩu,14.087.418.501,-,14087418501.0,
Thanh Lễ - CTCP,Thanh Lễ - CTCP,Thanh Lễ - CTCP,,,,
Công ty Cổ phần Tập đoàn Dương Đông,Thanh Lễ - CTCP > Công ty Cổ phần Tập đoàn Dương Đông,Công ty Cổ phần Tập đoàn Dương Đông,6.822.110.776,4.710.428.122,6822110776.0,4710428122.0
Công ty TNHH Vận tải Thủy bộ Hải Hà,Thanh Lễ - CTCP > Công ty TNHH Vận tải Thủy bộ Hải Hà,Công ty TNHH Vận tải Thủy bộ Hải Hà,-,7.458.546.106,,7458546106.0
Các khách hàng khác,Thanh Lễ - CTCP > Các khách hàng khác,Các khách hàng khác,6.169.033.248,6.313.039.080,6169033248.0,6313039080.0
,,,246.651.104.570,37.828.021.016,246651104570.0,37828021016.0
