row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Chủ sở hữu,
Công ty Cố phần Nhà và Thương mại Dầu khí,Công ty Cố phần Nhà và Thương mại Dầu khí,Công ty Cố phần Nhà và Thương mại Dầu khí,Công ty con,
Công ty Cố phần Nhiên liệu Sinh học Dầu khí Miền Trung,Công ty Cố phần Nhiên liệu Sinh học Dầu khí Miền Trung,Công ty Cố phần Nhiên liệu Sinh học Dầu khí Miền Trung,Công ty con,
Các công ty trong cùng Tập đoàn Dầu khí Việt Nam,Các công ty trong cùng Tập đoàn Dầu khí Việt Nam,Các công ty trong cùng Tập đoàn Dầu khí Việt Nam,Công ty cùng Tập đoàn,
