row_label_raw,row_label_full,Nội dungItems,Năm/Year 2025,Năm/Year 2024,Chênh lệch(lần)Change (time),numeric__Năm/Year 2025,numeric__Năm/Year 2024,numeric__Chênh lệch(lần)Change (time)
1. Lợi nhuận sau thuế (BCTC riêng)Net profit after tax (Separate financial statement),1. Lợi nhuận sau thuế (BCTC riêng)Net profit after tax (Separate financial statement),1. Lợi nhuận sau thuế (BCTC riêng)Net profit after tax (Separate financial statement),"240.361.864.320240,361,864,320","20.378.786.15920,378,786,159","11,8",,,11.8
2. Lợi nhuận sau thuế (BCTC hợp nhất)Net profit after tax (Consolidated financial statement),2. Lợi nhuận sau thuế (BCTC hợp nhất)Net profit after tax (Consolidated financial statement),2. Lợi nhuận sau thuế (BCTC hợp nhất)Net profit after tax (Consolidated financial statement),"523.442.352.482523,442,352,482","248.079.309.374248,079,309,374","2,1",,,2.1
2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable to shareholders of the parent,2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable to shareholders of the parent,2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹNet profit after tax attributable to shareholders of the parent,"351.512.195.294351,512,195,294","140.670.849.757140,670,849,757","2,5",,,2.5
2.2. Lợi nhuận sau thuế của cổ đông không kiểm soátNet profit after tax attributable to non-controlling interests,2.2. Lợi nhuận sau thuế của cổ đông không kiểm soátNet profit after tax attributable to non-controlling interests,2.2. Lợi nhuận sau thuế của cổ đông không kiểm soátNet profit after tax attributable to non-controlling interests,"171.930.157.188171,930,157,188","107.408.459.617107,408,459,617","1,6",,,1.6
