row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,21.037.132.342,14.682.000.025,21037132342.0,14682000025.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,18.156.152.780,7.925.367.738,18156152780.0,7925367738.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.222.434.309,1.029.500.000,2222434309.0,1029500000.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,222.075.563,5.689.624.124,222075563.0,5689624124.0
Chi phí khác,Chi phí khác,Chi phí khác,436.469.690,37.508.163,436469690.0,37508163.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,20.091.598.640,13.631.296.819,20091598640.0,13631296819.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,11.942.255.127,7.208.131.134,11942255127.0,7208131134.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,5.731.079.723,2.904.214.598,5731079723.0,2904214598.0
Chi phí dự phòng nợ khó đòi,Chi phí dự phòng nợ khó đòi,Chi phí dự phòng nợ khó đòi,173.351.797,2.118.986.028,173351797.0,2118986028.0
Chi phí khác,Chi phí khác,Chi phí khác,2.244.911.993,1.399.965.059,2244911993.0,1399965059.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,41.128.730.982,28.313.296.844,41128730982.0,28313296844.0
