row_label_raw,row_label_full,Đất Xanh Miền Nam,Tạm ứng phí dịch vụ môi giới,17.550.460.425,15.920.834.163,numeric__Tạm ứng phí dịch vụ môi giới,numeric__17.550.460.425,numeric__15.920.834.163
LinkGroup,LinkGroup,LinkGroup,Tạm ứng phí dịch vụ môi giới,5.722.846.802,6.255.976.260,,5722846802.0,6255976260.0
DXMD,DXMD,DXMD,Tạm ứng phí dịch vụ môi giới,5.111.514.155,5.013.014.775,,5111514155.0,5013014775.0
Cara Group,Cara Group,Cara Group,Tạm ứng phí dịch vụ môi giới,4.762.978.447,4.762.978.447,,4762978447.0,4762978447.0
GPT,GPT,GPT,Tạm ứng phí dịch vụ môi giới,1.493.851.839,1.660.412.867,,1493851839.0,1660412867.0
Các công ty khác,Các công ty khác,Các công ty khác,Tạm ứng phí dịch vụ môi giới,210.279.613,155.932.042,,210279613.0,155932042.0
,,,,34.851.931.281,33.769.148.554,,34851931281.0,33769148554.0
