row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,103.184.191.083,103.184.191.083,6.152.569.463,6.152.569.463,103184191083.0,103184191083.0,6152569463.0,6152569463.0
-Công ty TNHH SaleReal Investment,-Công ty TNHH SaleReal Investment,-Công ty TNHH SaleReal Investment,19.628.252.035,19.628.252.035,-,-,19628252035.0,19628252035.0,,
-Dối tượng khác,-Dối tượng khác,-Dối tượng khác,83.555.939.048,83.555.939.048,6.152.569.463,6.152.569.463,83555939048.0,83555939048.0,6152569463.0,6152569463.0
Phải trả các bên liên quan (Thuyết minh số 22),Phải trả các bên liên quan (Thuyết minh số 22),Phải trả các bên liên quan (Thuyết minh số 22),7.879.441.358,7.879.441.358,1.185.967.955,1.185.967.955,7879441358.0,7879441358.0,1185967955.0,1185967955.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,111.063.632.441,111.063.632.441,7.338.537.418,7.338.537.418,111063632441.0,111063632441.0,7338537418.0,7338537418.0
