row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thu đầu nămVND > 47.744.830.972,Số phải nộp đầu năm(Trình bày lại)VND > 39.420.352.883,Số phải nộp/thu trong nămVND > 432.068.422.894,Tăng do hợp nhất kinh doanhVND > -,Số đã nộp/thu trong nămVND > 345.395.084.087,Số phải thu cuối nămVND > 5.963.991.334,Số phải nộp cuối nămVND > 84.312.852.052,numeric__Số phải thu đầu nămVND > 47.744.830.972,numeric__Số phải nộp đầu năm(Trình bày lại)VND > 39.420.352.883,numeric__Số phải nộp/thu trong nămVND > 432.068.422.894,numeric__Tăng do hợp nhất kinh doanhVND > -,numeric__Số đã nộp/thu trong nămVND > 345.395.084.087,numeric__Số phải thu cuối nămVND > 5.963.991.334,numeric__Số phải nộp cuối nămVND > 84.312.852.052
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",30.631.459,-,4.575.876.240,(254.415.681),4.731.624.815,440.795.715,-,30631459.0,,4575876240.0,-254415681.0,4731624815.0,440795715.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.092.796.964,120.391.429.361,251.982.368.784,-,295.005.877.942,11.873.843.531,87.148.966.770,2092796964.0,120391429361.0,251982368784.0,,295005877942.0,11873843531.0,87148966770.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,381.174.169,12.608.908.259,36.214.287.119,91.789.494,38.295.623.760,71.796.173,10.309.983.116,381174169.0,12608908259.0,36214287119.0,91789494.0,38295623760.0,71796173.0,10309983116.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,,1.755.135.409,14.785.418.943,-,14.857.591.207,-,1.682.963.145,,1755135409.0,14785418943.0,,14857591207.0,,1682963145.0
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,1.060.482.048,9.370.323.032,51.836.694.224,-,46.918.554.525,882.205.556,14.110.186.239,1060482048.0,9370323032.0,51836694224.0,,46918554525.0,882205556.0,14110186239.0
"Các loại thuế, phí khác","Các loại thuế, phí khác","Các loại thuế, phí khác",271.838.210,75.883.086.783,24.735.779.906,261.683.957,30.682.898.677,241.807.947,70.167.621.706,271838210.0,75883086783.0,24735779906.0,261683957.0,30682898677.0,241807947.0,70167621706.0
,,,51.581.753.822,259.429.235.727,816.198.848.110,99.057.770,775.887.255.013,19.474.440.256,267.732.573.028,51581753822.0,259429235727.0,816198848110.0,99057770.0,775887255013.0,19474440256.0,267732573028.0
