row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",161.333.730.223,268.000.983.731,161333730223.0,268000983731.0
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,4.444.865.846.506,3.388.916.401.753,4444865846506.0,3388916401753.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.425.825.633.495,1.271.254.570.659,1425825633495.0,1271254570659.0
Chi phí khấu hao tài sản cố định và bắt động sản đầu tư,Chi phí khấu hao tài sản cố định và bắt động sản đầu tư,Chi phí khấu hao tài sản cố định và bắt động sản đầu tư,2.106.650.199.988,1.248.630.243.161,2106650199988.0,1248630243161.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.632.870.225.106,1.141.499.477.700,1632870225106.0,1141499477700.0
Chi phí khác,Chi phí khác,Chi phí khác,712.969.017.374,738.393.335.195,712969017374.0,738393335195.0
,,,10.484.514.652.692,8.056.695.012.199,10484514652692.0,8056695012199.0
