row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Billion Vast Industrial Limited,Billion Vast Industrial Limited,Billion Vast Industrial Limited,28.726.058.692,-,28726058692.0,
Công ty Cổ phần Thương mại và Du lịch Biển Đông,Công ty Cổ phần Thương mại và Du lịch Biển Đông,Công ty Cổ phần Thương mại và Du lịch Biển Đông,9.600.000.000,9.100.000.000,9600000000.0,9100000000.0
Sacmi (Singapore) PTE LTD,Sacmi (Singapore) PTE LTD,Sacmi (Singapore) PTE LTD,8.682.483.500,-,8682483500.0,
Công ty Cổ phần Thương mại Dịch vụ Công nghệ môi trường Bách Khoa,Công ty Cổ phần Thương mại Dịch vụ Công nghệ môi trường Bách Khoa,Công ty Cổ phần Thương mại Dịch vụ Công nghệ môi trường Bách Khoa,6.796.827.180,-,6796827180.0,
Công ty TNHH Xây dựng Thương mại và Dịch vụ Thế thao Linh Sơn,Công ty TNHH Xây dựng Thương mại và Dịch vụ Thế thao Linh Sơn,Công ty TNHH Xây dựng Thương mại và Dịch vụ Thế thao Linh Sơn,6.316.768.010,3.469.405.183,6316768010.0,3469405183.0
Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,5.507.829.469,-,5507829469.0,
Công ty Cổ phần Xây dựng và Thương mại Sao Vàng,Công ty Cổ phần Xây dựng và Thương mại Sao Vàng,Công ty Cổ phần Xây dựng và Thương mại Sao Vàng,4.137.069.000,8.193.821.953,4137069000.0,8193821953.0
Công ty TNHH TLG Thăng Long,Công ty TNHH TLG Thăng Long,Công ty TNHH TLG Thăng Long,-,4.230.000.000,,4230000000.0
Công ty Cổ phần Thương mại Dầu khí An Dương,Công ty Cổ phần Thương mại Dầu khí An Dương,Công ty Cổ phần Thương mại Dầu khí An Dương,-,13.200.670.188,,13200670188.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,186.965.479.132,196.281.315.378,186965479132.0,196281315378.0
,,,256.732.514.983,234.475.212.702,256732514983.0,234475212702.0
