row_label_raw,row_label_full,col_0,Tại ngày 01/01/2020 VND,Tại ngày 01/01/2020 VND_1,Trong năm VND,Trong năm VND_1,Trong năm VND_2,Tại ngày 31/12/2020 VND,Tại ngày 31/12/2020 VND_1,numeric__Tại ngày 01/01/2020 VND,numeric__Tại ngày 01/01/2020 VND_1,numeric__Trong năm VND,numeric__Trong năm VND_1,numeric__Trong năm VND_2,numeric__Tại ngày 31/12/2020 VND,numeric__Tại ngày 31/12/2020 VND_1
,,,Phải thu,Phải nộp,Phải nộp,Đã nộp,Giảm do ngừng hợp nhất,Phải thu,Phải nộp,,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,9.759.140.697,211.356.042.098,(205.311.082.034),-,2.575.787.005,18.379.887.766,,9759140697.0,211356042098.0,-205311082034.0,,2575787005.0,18379887766.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,7.977.487.507,59.802.023.382,233.866.845.262,(242.362.148.061),(2.163.455),9.060.297.267,52.387.366.888,7977487507.0,59802023382.0,233866845262.0,-242362148061.0,-2163455.0,9060297267.0,52387366888.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,5.112.194.571,39.018.567.290,(38.929.410.005),-,-,5.201.351.856,,5112194571.0,39018567290.0,-38929410005.0,,,5201351856.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,2.183.376.499,14.445.688.002,(19.948.140.914),-,4.498.658.709,1.179.582.296,,2183376499.0,14445688002.0,-19948140914.0,,4498658709.0,1179582296.0
"Tiền thuê đất, thuế đất phi nông nghiệp","Tiền thuê đất, thuế đất phi nông nghiệp","Tiền thuê đất, thuế đất phi nông nghiệp",9.000.000.000,17.082.644.394,60.282.781.663,(67.932.007.966),-,-,433.418.091,9000000000.0,17082644394.0,60282781663.0,-67932007966.0,,,433418091.0
"Phí, lệ phí","Phí, lệ phí","Phí, lệ phí",-,655.622.816,45.624.791.748,(45.827.034.450),-,-,453.380.114,,655622816.0,45624791748.0,-45827034450.0,,,453380114.0
Thuế khác,Thuế khác,Thuế khác,9.152.769,3.631.246.811,58.168.713.211,(56.573.748.291),-,86.677.997,5.303.736.959,9152769.0,3631246811.0,58168713211.0,-56573748291.0,,86677997.0,5303736959.0
Cộng,Cộng,Cộng,16.986.640.276,98.226.249.170,662.763.429.274,(676.883.571.721),(2.163.455),16.221.420.978,83.338.723.970,16986640276.0,98226249170.0,662763429274.0,-676883571721.0,-2163455.0,16221420978.0,83338723970.0
