row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2019VND_1,numeric__Năm 2019VND,numeric__Năm 2019VND_1
,,,(Được báo cáolại),(Đã được báo cáo trước đây),,
Lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu,Lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu,Lãi cơ bản trên cổ phiếu và lãi suy giảm trên cổ phiếu,1.726,1.570,1726.0,1570.0
