row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ,Ngành nghề chính,Tỷ lệ quyền biểu quyết,Tỷ lệ vốn góp trực tiếp,Tỷ lệ lợi ích,numeric__Tên công ty,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ vốn góp trực tiếp,numeric__Tỷ lệ lợi ích
3.,3.,3.,Công ty Cổ phần Dịch vụ Sonadezi,"Tầng 8, Tòa nhà Sonadezi, Số 1, Đường 1, KCN Biên Hòa 1, P. An Bình, TP. Biên Hòa, Tĩnh Đồng Nai","Xử lý nước thải, chất thải nguy hại và không nguy hại","49,00%","20,00%","36,34%",,,,0.49,0.2,0.36340000000000006
4.,4.,4.,Công ty Cổ phần Sonadezi Châu Đức,"Tầng 9, Tòa nhà Sonadezi, Số 1, Đường 1, KCN Biên Hòa 1, P. An Bình, TP. Biên Hòa, Tĩnh Đồng Nai","Đầu tư hạ tầng khu công nghiệp, cụm công nghiệp, khu dân cư","58,42%","46,84%","52,68%",,,,0.5842,0.46840000000000004,0.5268
5.,5.,5.,Công ty Cổ phần Sonadezi An Bình,"Số 113-116 Lô C2, Đường 9, Khu dân cư An Bình, TP. Biên Hoà, Tĩnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp, xây dựng công trình","60,44%","37,95%","49,46%",,,,0.6043999999999999,0.3795,0.4946
6.,6.,6.,Công ty Cổ phần Sonadezi Bình Thuận,"443 Khu phố 1, Thị trấn Tân Minh, Huyện Hàm Tân, Tĩnh Bình Thuận","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","91,10%","42,00%","69,40%",,,,0.9109999999999999,0.42,0.6940000000000001
