row_label_raw,row_label_full,col_0,Tại ngày31/12/2020,Tại ngày01/01/2020,numeric__Tại ngày31/12/2020,numeric__Tại ngày01/01/2020
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"70.082,75","109.918,27",70082.75,109918.27
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
Nợ khó đòi đã xử lý,Ngoại tệ các loại: > Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,8.607.269.452,8.620.208.452,8607269452.0,8620208452.0
(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),,
