row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ,Ngành nghề chính,Tỷ lệ quyền biểu quyết,Tỷ lệ vốn góp,Tỷ lệ lợi ích,numeric__Tên công ty,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ vốn góp,numeric__Tỷ lệ lợi ích
4.,4.,4.,Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Số 1, Đường 6A, KCN Biên Hòa 2, TP. Biên Hòa, Tĩnh Đồng Nai",Giáo dục - Đào tạo - Dịch vụ,"40,00%","40,00%","40,00%",,,,0.4,0.4,0.4
5.,5.,5.,Công ty Cổ phần Đầu tư quốc lộ 91 Cần Thơ - An Giang,"Số 315, Đường Võ Nguyên Giáp, Xã Phước Tân, TP. Biên Hòa, Tĩnh Đồng Nai","Xây dựng công trình giao thông, đầu tư xây dựng công trình giao thông (theo phương thức hợp đồng Xây dựng - Kinh doanh - Chuyển giao (BOT))","39,72%","39,72%","39,72%",,,,0.3972,0.3972,0.3972
6.,6.,6.,Công ty Cổ phần Kinh doanh nhà Đồng Nai,"121 Phan Chu Trinh, P. Quang Vinh, TP. Biên Hòa, Tĩnh Đồng Nai","Kinh doanh nhà và hạ tầng, xây dựng","36,00%","36,00%","36,00%",,,,0.36,0.36,0.36
