row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
"Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:",,
Công ty Cổ phần Xây dựng Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Xây dựng Đồng Nai",Công ty Cổ phần Xây dựng Đồng Nai,63.192.731.716,60.840.850.947,63192731716.0,60840850947.0
Công ty Cổ phần Dịch vụ Cảng Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ Cảng Đồng Nai",Công ty Cổ phần Dịch vụ Cảng Đồng Nai,48.669.620.383,60.640.869.191,48669620383.0,60640869191.0
Công ty Cổ phần Tiếp vận số 1 Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Tiếp vận số 1 Đồng Nai",Công ty Cổ phần Tiếp vận số 1 Đồng Nai,48.013.063.140,44.192.177.092,48013063140.0,44192177092.0
Công ty Cổ phần Dịch vụ và Xây dựng,Công ty Cổ phần Dịch vụ và Xây dựng,Công ty Cổ phần Dịch vụ và Xây dựng,,,,
Cấp nước Đồng Nai,Công ty Cổ phần Dịch vụ và Xây dựng > Cấp nước Đồng Nai,Cấp nước Đồng Nai,2.456.921.462,15.187.265.315,2456921462.0,15187265315.0
Công ty TNHH Tiên Triết,Công ty Cổ phần Dịch vụ và Xây dựng > Công ty TNHH Tiên Triết,Công ty TNHH Tiên Triết,3.779.088.708,5.444.394.248,3779088708.0,5444394248.0
Công ty Cổ phần Cảng Long Thành,Công ty Cổ phần Dịch vụ và Xây dựng > Công ty Cổ phần Cảng Long Thành,Công ty Cổ phần Cảng Long Thành,220.689.600,415.742.130,220689600.0,415742130.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Công ty Cổ phần Dịch vụ và Xây dựng > Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Trường Cao đẳng Công nghệ và Quản trị Sonadezi,52.500.000,24.000.000,52500000.0,24000000.0
Công ty Cổ phần Sanki Sonadezi,Công ty Cổ phần Dịch vụ và Xây dựng > Công ty Cổ phần Sanki Sonadezi,Công ty Cổ phần Sanki Sonadezi,-,428.250.000,,428250000.0
Cộng,Công ty Cổ phần Dịch vụ và Xây dựng > Cộng,Cộng,166.384.615.009,187.173.548.923,166384615009.0,187173548923.0
