row_label_raw,row_label_full,col_0,Tại ngày 31/12/2020VND > Giá trị,Tại ngày 31/12/2020VND > Số có khả năngtrả nợ,Tại ngày 01/01/2020VND > Giá trị,Tại ngày 01/01/2020VND > Số có khả năngtrả nợ,numeric__Tại ngày 31/12/2020VND > Giá trị,numeric__Tại ngày 31/12/2020VND > Số có khả năngtrả nợ,numeric__Tại ngày 01/01/2020VND > Giá trị,numeric__Tại ngày 01/01/2020VND > Số có khả năngtrả nợ
Phải trả cho các bên liên quan - Xem thêm mục 8,Phải trả cho các bên liên quan - Xem thêm mục 8,Phải trả cho các bên liên quan - Xem thêm mục 8,34.812.075.817,34.812.075.817,35.747.895.654,35.747.895.654,34812075817.0,34812075817.0,35747895654.0,35747895654.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty TNHH Dịch vụ Hàng hải HPS Marine,Phải trả cho người bán: > Công ty TNHH Dịch vụ Hàng hải HPS Marine,Công ty TNHH Dịch vụ Hàng hải HPS Marine,42.984.103.000,42.984.103.000,35.303.404.000,35.303.404.000,42984103000.0,42984103000.0,35303404000.0,35303404000.0
Doanh nghiệp tư nhân Duy Khương,Phải trả cho người bán: > Doanh nghiệp tư nhân Duy Khương,Doanh nghiệp tư nhân Duy Khương,44.067.177.961,44.067.177.961,22.623.057.255,22.623.057.255,44067177961.0,44067177961.0,22623057255.0,22623057255.0
Hội đồng bồi thường Huyện Châu Đức,Phải trả cho người bán: > Hội đồng bồi thường Huyện Châu Đức,Hội đồng bồi thường Huyện Châu Đức,130.488.067.322,130.488.067.322,-,-,130488067322.0,130488067322.0,,
Công ty TNHH Duy Hiếu,Phải trả cho người bán: > Công ty TNHH Duy Hiếu,Công ty TNHH Duy Hiếu,28.480.700.906,28.480.700.906,-,-,28480700906.0,28480700906.0,,
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,372.055.660.811,372.055.660.811,361.189.361.615,361.189.361.615,372055660811.0,372055660811.0,361189361615.0,361189361615.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,652.887.785.817,652.887.785.817,454.863.718.524,454.863.718.524,652887785817.0,652887785817.0,454863718524.0,454863718524.0
