row_label_raw,row_label_full,col_0,Tại ngày01/01/2020VND,Tại ngày01/01/2020VND_1,numeric__Tại ngày01/01/2020VND,numeric__Tại ngày01/01/2020VND_1
,,,(Đượcbáo cáo lại),(Đã được báo cáotrước đây),,
Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,16.986.640.276,14.217.981.894,16986640276.0,14217981894.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,98.226.249.170,103.216.575.475,98226249170.0,103216575475.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,956.448.331.575,951.483.427.105,956448331575.0,951483427105.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,2.872.458.424.936,2.869.664.344.719,2872458424936.0,2869664344719.0
