row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2019VND_1,numeric__Năm 2019VND,numeric__Năm 2019VND_1
,,,(Được báo cáolại),(Đã được báo cáo trước đây),,
"Tăng, giảm các khoản phải thu","Tăng, giảm các khoản phải thu","Tăng, giảm các khoản phải thu",54.622.822.190,46.863.837.503,54622822190.0,46863837503.0
"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả,thuế thu nhập doanh nghiệp phải nộp)","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả,thuế thu nhập doanh nghiệp phải nộp)","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả,thuế thu nhập doanh nghiệp phải nộp)",771.037.787.619,778.796.772.306,771037787619.0,778796772306.0
