row_label_raw,row_label_full,col_0,Tại ngày 01/01/2020VND > Giá trị,Tại ngày 01/01/2020VND > Số có khả năngtrả nợ,Trong nămVND > Tăng,Trong nămVND > Giảm,Tại ngày 31/12/2020VND > Giá trị,Tại ngày 31/12/2020VND > Số có khả năngtrả nợ,numeric__Tại ngày 01/01/2020VND > Giá trị,numeric__Tại ngày 01/01/2020VND > Số có khả năngtrả nợ,numeric__Trong nămVND > Tăng,numeric__Trong nămVND > Giảm,numeric__Tại ngày 31/12/2020VND > Giá trị,numeric__Tại ngày 31/12/2020VND > Số có khả năngtrả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,944.516.149.081,944.516.149.081,1.527.456.390.526,1.472.340.045.732,999.632.493.875,999.632.493.875,944516149081.0,944516149081.0,1527456390526.0,1472340045732.0,999632493875.0,999632493875.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,2.912.969.631.023,2.912.969.631.023,1.481.946.036.422,649.863.316.018,3.745.052.351.427,3.745.052.351.427,2912969631023.0,2912969631023.0,1481946036422.0,649863316018.0,3745052351427.0,3745052351427.0
Cộng,Cộng,Cộng,3.857.485.780.104,3.857.485.780.104,3.009.402.426.948,2.122.203.361.750,4.744.684.845.302,4.744.684.845.302,3857485780104.0,3857485780104.0,3009402426948.0,2122203361750.0,4744684845302.0,4744684845302.0
