row_label_raw,row_label_full,STT,Tên công ty,Thuyết minh,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích > 31/12/2021,Tỷ lệ lợi ích > 1/1/2021,numeric__Tên công ty,numeric__Thuyết minh,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích > 31/12/2021,numeric__Tỷ lệ lợi ích > 1/1/2021
Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,,,,,,
27,Công ty con sở hữu gián tiếp > 27,27,Công ty Cổ phần Nước khoáng Quảng Ninh (“QNW”),(i),Sản xuất và kinh doanh đồ uống,"Nhóm 3A, Khu 4, Suối Mơ, Phường Bãi Cháy, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam","43,2%","45,3%",,,,,0.43200000000000005,0.45299999999999996
28,Công ty con sở hữu gián tiếp > 28,28,Công ty TNHH Masan HPC (“HPC”),(i),Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","65,6%","68,9%",,,,,0.6559999999999999,0.6890000000000001
29,Công ty con sở hữu gián tiếp > 29,29,Công ty Cổ phần Bột giặt Net (“NET”),(i),Sản xuất và kinh doanh các sản phẩm gia dụng,"Đường D4, Khu Công nghiệp Lộc An – Bình Sơn, Xã Bình Sơn, Huyện Long Thành, Tỉnh Đồng Nai, Việt Nam","34,3%","36,0%",,,,,0.34299999999999997,0.36
30,Công ty con sở hữu gián tiếp > 30,30,Công ty TNHH Masan Innovation (“INV”),(i),Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","65,6%","68,9%",,,,,0.6559999999999999,0.6890000000000001
31,Công ty con sở hữu gián tiếp > 31,31,Công ty TNHH Hi-Fresh (“HIF”),(i),Kinh doanh và phân phối,"Tầng 8, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","65,6%","68,9%",,,,,0.6559999999999999,0.6890000000000001
32,Công ty con sở hữu gián tiếp > 32,32,Công ty TNHH Giặt là Chuyên nghiệp Joins Pro (“JPR”),(i)/ (a),Cung cấp dịch vụ giặt là,"Tầng 8, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","65,6%",-,,,,,0.6559999999999999,
