row_label_raw,row_label_full,col_0,Sản phẩm tiêu dùng cóthương hiệu,Sản phẩm tiêu dùng cóthương hiệu_1,MEATLife,MEATLife_1,Vật liệu công nghệ cao,Vật liệu công nghệ cao_1,Bán lẻ tiêu dùng,Bán lẻ tiêu dùng_1,Khác,Khác_1,Loại trừ,Loại trừ_1,Tổng,Tổng_1,numeric__Sản phẩm tiêu dùng cóthương hiệu,numeric__Sản phẩm tiêu dùng cóthương hiệu_1,numeric__MEATLife,numeric__MEATLife_1,numeric__Vật liệu công nghệ cao,numeric__Vật liệu công nghệ cao_1,numeric__Bán lẻ tiêu dùng,numeric__Bán lẻ tiêu dùng_1,numeric__Khác,numeric__Khác_1,numeric__Loại trừ,numeric__Loại trừ_1,numeric__Tổng,numeric__Tổng_1
,,,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,,,,,,,,,,,,,,
Doanh thu bộphận từ bên ngoài,Doanh thu bộphận từ bên ngoài,Doanh thu bộphận từ bên ngoài,27.053.090,23.296.007,17.169.943,15.529.986,13.564.291,7.428.668,30.840.035,30.963.147,1.408,-,-,-,88.628.767,77.217.808,27053090.0,23296007.0,17169943.0,15529986.0,13564291.0,7428668.0,30840035.0,30963147.0,1408.0,,,,88628767.0,77217808.0
Doanh thu giữacác bộ phận,Doanh thu giữacác bộ phận,Doanh thu giữacác bộ phận,1.711.104,675.008,1.720.945,589.020,-,-,60.375,14.649,-,-,(3.492.424),(1.278.677),-,-,1711104.0,675008.0,1720945.0,589020.0,,,60375.0,14649.0,,,-3492424.0,-1278677.0,,
Lợi nhuận gộpcủa bộ phận,Lợi nhuận gộpcủa bộ phận,Lợi nhuận gộpcủa bộ phận,11.881.069,9.919.495,2.298.153,2.709.784,2.346.482,175.466,5.623.171,5.083.952,(14.074),-,-,-,22.134.801,17.888.697,11881069.0,9919495.0,2298153.0,2709784.0,2346482.0,175466.0,5623171.0,5083952.0,-14074.0,,,,22134801.0,17888697.0
Kết quả kinhdoanh của bộphận,Kết quả kinhdoanh của bộphận,Kết quả kinhdoanh của bộphận,4.996.383,3.796.422,149.374,472.582,434.498,(123.868),(1.446.273),(4.185.951),3.836.496,2.646.245,-,-,7.970.478,2.605.430,4996383.0,3796422.0,149374.0,472582.0,434498.0,-123868.0,-1446273.0,-4185951.0,3836496.0,2646245.0,,,7970478.0,2605430.0
Thu nhập/(chi phí)không phân bổ,Thu nhập/(chi phí)không phân bổ,Thu nhập/(chi phí)không phân bổ,,,,,,,,,,,,,2.130.903,(1.210.417),,,,,,,,,,,,,2130903.0,-1210417.0
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,,,,,,,,,,,,,10.101.381,1.395.013,,,,,,,,,,,,,10101381.0,1395013.0
