row_label_raw,row_label_full,col_0,Loại tiền tệ,Lãi suất năm,Năm đáo hạn,31/12/2021Triệu VND,1/1/2021Triệu VND,numeric__Loại tiền tệ,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2021Triệu VND,numeric__1/1/2021Triệu VND
Vay dài hạn (*),Vay dài hạn (*),Vay dài hạn (*),Vay dài hạn (*),Vay dài hạn (*),Vay dài hạn (*),Vay dài hạn (*),Vay dài hạn (*),,,,,
Khoản vay ngân hàngcó đảm bảo,Vay dài hạn (*) > Khoản vay ngân hàngcó đảm bảo,Khoản vay ngân hàngcó đảm bảo,VND,"3,85% – 11,0%",2022 – 2028,3.500.738,3.443.895,,,,3500738.0,3443895.0
Khoản vay ngân hàngcó đảm bảo,Vay dài hạn (*) > Khoản vay ngân hàngcó đảm bảo,Khoản vay ngân hàngcó đảm bảo,USD,"3,61%",2022 – 2023,4.588.000,4.638.000,,0.0361,,4588000.0,4638000.0
,,,,,,8.088.738,8.081.895,,,,8088738.0,8081895.0
Trái phiếu thường (**) (bao gồm chỉ phí phát hành),Vay dài hạn (*) > Trái phiếu thường (**) (bao gồm chỉ phí phát hành),Trái phiếu thường (**) (bao gồm chỉ phí phát hành),VND,"7,08% – 10,9%",2022 – 2026,34.931.580,35.088.757,,,,34931580.0,35088757.0
Nợ thuê tài chính (***),Vay dài hạn (*) > Nợ thuê tài chính (***),Nợ thuê tài chính (***),VND,"6,9% – 11,16%",2022 – 2035,210.231,10.931,,,,210231.0,10931.0
