row_label_raw,row_label_full,col_0,Trong nước,Trong nước_1,Nước ngoài,Nước ngoài_1,Tổng,Tổng_1,numeric__Trong nước,numeric__Trong nước_1,numeric__Nước ngoài,numeric__Nước ngoài_1,numeric__Tổng,numeric__Tổng_1
,,,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,2021Triệu VND,2020Triệu VND,,,,,,
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,74.135.889,68.538.284,14.492.878,8.679.524,88.628.767,77.217.808,74135889.0,68538284.0,14492878.0,8679524.0,88628767.0,77217808.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,2.730.106,3.678.162,75.321,-,2.805.427,3.678.162,2730106.0,3678162.0,75321.0,,2805427.0,3678162.0
,,,Trong nước,Trong nước,Nước ngoài,Nước ngoài,Tổng,Tổng,,,,,,
,,,31/12/2021Triệu VND,1/1/2021Triệu VND,31/12/2021Triệu VND,1/1/2021Triệu VND,31/12/2021Triệu VND,1/1/2021Triệu VND,,,,,,
Tài sản của bộ phận,Tài sản của bộ phận,Tài sản của bộ phận,113.572.466,103.483.836,12.521.005,12.252.726,126.093.471,115.736.562,113572466.0,103483836.0,12521005.0,12252726.0,126093471.0,115736562.0
