row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,44.301,358.084,(353.196),49.189,44301.0,358084.0,-353196.0,49189.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,210.427,1.491.270,(1.604.553),97.144,210427.0,1491270.0,-1604553.0,97144.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,42.399,553.564,(536.982),58.981,42399.0,553564.0,-536982.0,58981.0
"Các khoản phải nộp khác và các khoản phí, lệ phí","Các khoản phải nộp khác và các khoản phí, lệ phí","Các khoản phải nộp khác và các khoản phí, lệ phí",179.267,47.187,(45.634),180.820,179267.0,47187.0,-45634.0,180820.0
,,,476.394,2.450.105,(2.540.365),386.134,476394.0,2450105.0,-2540365.0,386134.0
