row_label_raw,row_label_full,Cam kết mua TSCD hữu hình có giá trị lớn trong tương lai,Số cuối nămTriệu VND > 122.168,Số đầu nămTriệu VND > 292.869,numeric__Số cuối nămTriệu VND > 122.168,numeric__Số đầu nămTriệu VND > 292.869
Nguyên giá TSCD hữu hình đã khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá TSCD hữu hình đã khấu hao hết nhưng vẫn còn sử dụng,Nguyên giá TSCD hữu hình đã khấu hao hết nhưng vẫn còn sử dụng,1.664.156,1.392.239,1664156.0,1392239.0
Giá trị còn lại của TSCD hữu hình đang chờ thanh lý,Giá trị còn lại của TSCD hữu hình đang chờ thanh lý,Giá trị còn lại của TSCD hữu hình đang chờ thanh lý,208,196,208.0,196.0
Giá trị còn lại của TSCD hữu hình tạm thời không sử dụng vào sản xuất kinh doanh,Giá trị còn lại của TSCD hữu hình tạm thời không sử dụng vào sản xuất kinh doanh,Giá trị còn lại của TSCD hữu hình tạm thời không sử dụng vào sản xuất kinh doanh,4.108,136,4108.0,136.0
