row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hiện tại,Số cuối năm > Tỷ phần nằm giữ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hiện tại,Số đầu năm > Tỷ phần nằm giữ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hiện tại,numeric__Số cuối năm > Tỷ phần nằm giữ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hiện tại,numeric__Số đầu năm > Tỷ phần nằm giữ
,,,Triệu VND,Triệu VND,%,Triệu VND,Triệu VND,%,,,,,,
Công ty Cổ phần Cho thuê máy bay Việt Nam,Công ty Cổ phần Cho thuê máy bay Việt Nam,Công ty Cổ phần Cho thuê máy bay Việt Nam,424.813,696.220,"32,21",364.013,568.171,"27,24",424813.0,696220.0,32.21,364013.0,568171.0,27.24
Công ty TNHH Lương thực Campuchia - Việt,Công ty TNHH Lương thực Campuchia - Việt,Công ty TNHH Lương thực Campuchia - Việt,-,-,"33,00",-,-,-,,,33.0,,,
Công ty TNHH Phát triển Nông thôn Cam,Công ty TNHH Phát triển Nông thôn Cam,Công ty TNHH Phát triển Nông thôn Cam,-,-,"35,00",-,-,-,,,35.0,,,
,,,424.813,696.220,,364.013,568.171,,424813.0,696220.0,,364013.0,568171.0,
