row_label_raw,row_label_full,col_0,Nguyên giá/Giá hợp lýkhi ghi nhận ban đầu,Giá trị khấu haolũy kế,Giá trị còn lại,numeric__Nguyên giá/Giá hợp lýkhi ghi nhận ban đầu,numeric__Giá trị khấu haolũy kế,numeric__Giá trị còn lại
,,,Triệu VND,Triệu VND,Triệu VND,,,
"TSCD vô hình, chấm tỷ trọng lớn trong tổng tài sản","TSCD vô hình, chấm tỷ trọng lớn trong tổng tài sản","TSCD vô hình, chấm tỷ trọng lớn trong tổng tài sản",4.666.989,695.024,3.971.965,4666989.0,695024.0,3971965.0
Nguyên giá của TSCD vô hình khấu hao hết nhưngvấn còn sử dụng,Nguyên giá của TSCD vô hình khấu hao hết nhưngvấn còn sử dụng,Nguyên giá của TSCD vô hình khấu hao hết nhưngvấn còn sử dụng,314.066,314.066,-,314066.0,314066.0,
Giá trị còn lại của TSCD vô hình đang thanh lý,Giá trị còn lại của TSCD vô hình đang thanh lý,Giá trị còn lại của TSCD vô hình đang thanh lý,244,244,-,244.0,244.0,
