row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,113.493.762,86.887.868,113493762.0,86887868.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,86.661.272,66.504.161,86661272.0,66504161.0
Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,Chứng khoán Nợ do các TCTD khác trong nước phát hành,12.469.514,10.371.019,12469514.0,10371019.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,14.362.976,10.012.688,14362976.0,10012688.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,163.393,533.409,163393.0,533409.0
Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,Chứng khoán Vốn do các TCTD khác trong nước phát hành,124.086,124.086,124086.0,124086.0
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,39.307,409.323,39307.0,409323.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,(252.792),(607.331),-252792.0,-607331.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(88.954),(356.191),-88954.0,-356191.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(163.838),(121.140),-163838.0,-121140.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,-,(130.000),,-130000.0
,,,113.404.363,86.813.946,113404363.0,86813946.0
