row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,44.786.105,"6,19",52.418.384,"8,76",44786105.0,6.19,52418384.0,8.76
Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,Công ty TNHH trên một thành viên với vốn Nhà nước trên 50%,2.770.143,"0,38",2.038.987,"0,34",2770143.0,0.38,2038987.0,0.34
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,162.023.768,"22,39",139.334.050,"23,28",162023768.0,22.39,139334050.0,23.28
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,50.199.012,"6,94",43.431.765,"7,26",50199012.0,6.94,43431765.0,7.26
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,246.725.078,"34,09",197.217.378,"32,96",246725078.0,34.09,197217378.0,32.96
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,3.934,-,800,-,3934.0,,800.0,
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,10.940.733,"1,51",8.571.518,"1,43",10940733.0,1.51,8571518.0,1.43
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,14.920.966,"2,06",15.206.595,"2,54",14920966.0,2.06,15206595.0,2.54
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,1.468.233,"0,20",1.178.079,"0,20",1468233.0,0.2,1178079.0,0.2
Hộ kinh doanh cá nhân,Hộ kinh doanh cá nhân,Hộ kinh doanh cá nhân,188.713.786,"26,08",137.950.169,"23,05",188713786.0,26.08,137950169.0,23.05
"Đơn vị hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, đoàn thể và hiệp hội",952.945,"0,13",892.097,"0,15",952945.0,0.13,892097.0,0.15
Khác,Khác,Khác,192.705,"0,03",194.653,"0,03",192705.0,0.03,194653.0,0.03
,,,723.697.408,100,598.434.475,100,723697408.0,100.0,598434475.0,100.0
