row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Triệu VND,numeric__Các giao dịch,numeric__Triệu VND
Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,- Tăng tiền gửi của BIDV tại cơ quan quản lý,13.845.439,,13845439.0
Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,- Tăng tiền gửi của cơ quan quản lý tại BIDV,22.432.521,,22432521.0
Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,Cơ quan quản lý Nhà nước,- (Giảm) khoản vay từ cơ quan quản lý,(24.441.985),,-24441985.0
Các công ty liên doanh,Các công ty liên doanh,Các công ty liên doanh,- Tăng tiền gửi tại BIDV của các công ty liên doanh,316.363,,316363.0
Các công ty liên doanh,Các công ty liên doanh,Các công ty liên doanh,- Tăng tiền gửi của BIDV tại các công ty liên doanh,4.616.359,,4616359.0
Các công ty liên doanh,Các công ty liên doanh,Các công ty liên doanh,- Tăng tiền vay từ BIDV của các công ty liên doanh,64.609,,64609.0
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,- Tăng tiền gửi tại BIDV của các công ty liên kết,551.928,,551928.0
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,- Tăng tiền vay từ BIDV của các công ty liên kết,103.884,,103884.0
