row_label_raw,row_label_full,STT,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1.,1.,1.,Bảo lãnh vay vốn,39,1.004.168,821.624,,39.0,1004168.0,821624.0
2.,2.,2.,Cam kết giao dịch hồi đoái,,1.613.485,584.034,,,1613485.0,584034.0
a.,a.,a.,Cam kết mua ngoại tệ,,1.415.531,365.191,,,1415531.0,365191.0
b.,b.,b.,Cam kết bản ngoại tệ,,197.954,218.843,,,197954.0,218843.0
3.,3.,3.,Cam kết trong nghiệp vụ L/C,39,59.046.088,45.091.001,,39.0,59046088.0,45091001.0
4.,4.,4.,Bảo lãnh khác,39,111.567.973,88.658.341,,39.0,111567973.0,88658341.0
5.,5.,5.,Cam kết khác,39,11.642.916,18.225.670,,39.0,11642916.0,18225670.0
