row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",43.329.676,"5,99",35.931.248,"6,00",43329676.0,5.99,35931248.0,6.0
Khai khoáng,Khai khoáng,Khai khoáng,14.150.004,"1,96",13.960.436,"2,33",14150004.0,1.96,13960436.0,2.33
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",120.179.183,"16,61",107.340.325,"17,94",120179183.0,16.61,107340325.0,17.94
"Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",45.125.635,"6,24",38.148.323,"6,37",45125635.0,6.24,38148323.0,6.37
Xây dựng,Xây dựng,Xây dựng,85.373.299,"11,80",65.920.386,"11,03",85373299.0,11.8,65920386.0,11.03
"Bán buôn và bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác",170.131.013,"23,51",139.316.140,"23,28",170131013.0,23.51,139316140.0,23.28
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,47.807.986,"6,61",38.067.928,"6,36",47807986.0,6.61,38067928.0,6.36
Dịch vụ,Dịch vụ,Dịch vụ,50.891.800,"7,03",43.759.987,"7,31",50891800.0,7.03,43759987.0,7.31
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,37.479.705,"5,18",41.112.334,"6,87",37479705.0,5.18,41112334.0,6.87
Ngành khác,Ngành khác,Ngành khác,109.229.107,"15,07",74.877.368,"12,51",109229107.0,15.07,74877368.0,12.51
,,,723.697.408,100,598.434.475,100,723697408.0,100.0,598434475.0,100.0
