row_label_raw,row_label_full,col_0,Chứng khoán đầu tưsản sàng để bán,Chứng khoán đầu tưsản sàng để bán_1,Chứng khoán đầu tưsản sàng để bán_2,Chứng khoán đầu tưgiữ đến ngày đáo hạn,Chứng khoán đầu tưgiữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tưsản sàng để bán,numeric__Chứng khoán đầu tưsản sàng để bán_1,numeric__Chứng khoán đầu tưsản sàng để bán_2,numeric__Chứng khoán đầu tưgiữ đến ngày đáo hạn,numeric__Chứng khoán đầu tưgiữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phònggiảm giá,Dự phòngchung,Dự phòngcụ thể,Dự phòngchung,Dự phòngcụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,356.191,121.140,130.000,97.857,-,705.188,356191.0,121140.0,130000.0,97857.0,,705188.0
(Hoàn nhập)/Trích lập(xem Thuyết minh số 30.2),(Hoàn nhập)/Trích lập(xem Thuyết minh số 30.2),(Hoàn nhập)/Trích lập(xem Thuyết minh số 30.2),(5.351),42.698,-,31.276,30.648,99.271,-5351.0,42698.0,,31276.0,30648.0,99271.0
Phân loại lại (*),Phân loại lại (*),Phân loại lại (*),(261.886),-,-,-,-,(261.886),-261886.0,,,,,-261886.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,-,(130.000),-,-,(130.000),,,-130000.0,,,-130000.0
Tăng khác trong năm,Tăng khác trong năm,Tăng khác trong năm,-,-,-,375,-,375,,,,375.0,,375.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,88.954,163.838,-,129.508,30.648,412.948,88954.0,163838.0,,129508.0,30648.0,412948.0
