row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.066.362,-,1.066.362,-,1066362.0,,1066362.0,
Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),300.493.327.001,-,532.206.667.396,-,300493327001.0,,532206667396.0,
Hàng hóa,Hàng hóa,Hàng hóa,576.511.813,-,581.011.813,-,576511813.0,,581011813.0,
Cộng,Cộng,Cộng,301.070.905.176,-,532.788.745.571,-,301070905176.0,,532788745571.0,
