row_label_raw,row_label_full,Công ty TNHH C.E.O Hospitality,Công ty con,numeric__Công ty con
Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Công ty con của Công ty CP Xây dựng C.E.O,
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,Công ty con,
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty con của Công ty CP Đầu tư và Phát triển Phú Quốc,
Công ty CP Đầu tư và Phát triển Nha Trang,Công ty CP Đầu tư và Phát triển Nha Trang,Công ty CP Đầu tư và Phát triển Nha Trang,Công ty con,
Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty con của Công ty CP Du lịch C.E.O,
Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Công ty TNHH Dịch vụ chăm sóc sức khỏe cộng đồng C.E.O,Công ty con của Công ty CP Phát triển Dịch vụ C.E.O,
Công ty TNHH Phát triển nguồn nhân lực C.E.O,Công ty TNHH Phát triển nguồn nhân lực C.E.O,Công ty TNHH Phát triển nguồn nhân lực C.E.O,Công ty con của Công ty CP Phát triển Dịch vụ C.E.O,
Công ty CP Cung ứng nhân lực Quốc tế Việt Nam,Công ty CP Cung ứng nhân lực Quốc tế Việt Nam,Công ty CP Cung ứng nhân lực Quốc tế Việt Nam,Công ty con của Công ty CP Phát triển Dịch vụ C.E.O,
Công ty TNHH MTV Xây dựng C.E.O Vân Đồn,Công ty TNHH MTV Xây dựng C.E.O Vân Đồn,Công ty TNHH MTV Xây dựng C.E.O Vân Đồn,Công ty con của Công ty CP Xây dựng C.E.O,
Công ty TNHH Du lịch và Dịch vụ Happy Family Vân Đồn,Công ty TNHH Du lịch và Dịch vụ Happy Family Vân Đồn,Công ty TNHH Du lịch và Dịch vụ Happy Family Vân Đồn,Công ty con của Công ty CP Du lịch C.E.O,
