row_label_raw,row_label_full,Khoản mục,01/01/2023,Tăng trong năm,Giảm trong năm,Đơn vị tính: VND 31/12/2023,numeric__01/01/2023,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Đơn vị tính: VND 31/12/2023
Nguyên giá,Nguyên giá,Nguyên giá,224.903.449.704,-,-,224.903.449.704,224903449704.0,,,224903449704.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,224.903.449.704,-,,224.903.449.704,224903449704.0,,,224903449704.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị hao mòn lũy kế,Giá trị quyền sử dụng đất > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,55.728.368.631,4.994.899.800,-,60.723.268.431,55728368631.0,4994899800.0,,60723268431.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,55.728.368.631,4.994.899.800,-,60.723.268.431,55728368631.0,4994899800.0,,60723268431.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị còn lại,Giá trị quyền sử dụng đất > Giá trị còn lại,Giá trị còn lại,169.175.081.073,,,164.180.181.273,169175081073.0,,,164180181273.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,169.175.081.073,,,164.180.181.273,169175081073.0,,,164180181273.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,,,-,,,,
