row_label_raw,row_label_full,Ông Đoàn Văn Bình,Chủ tịch,numeric__Chủ tịch
Ông Đoàn Văn Minh,Ông Đoàn Văn Minh,Ông Đoàn Văn Minh,Thành viên,
Bà Vũ Thị Lan Anh,Bà Vũ Thị Lan Anh,Bà Vũ Thị Lan Anh,Thành viên,
Ông Trần Trung Kết,Ông Trần Trung Kết,Ông Trần Trung Kết,Thành viên,
Ông Hoàng Thiết Hùng,Ông Hoàng Thiết Hùng,Ông Hoàng Thiết Hùng,Thành viên độc lập,
