row_label_raw,row_label_full,Nguyễn Thanh Thùy,5.526.564.469,col_2,numeric__5.526.564.469,numeric__col_2
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,607.655.862,1.008.132.934,607655862.0,1008132934.0
Cộng,Cộng,Cộng,6.868.787.246,1.742.699.849,6868787246.0,1742699849.0
