row_label_raw,row_label_full,1.,Số tiền đi vay thực thu trong năm,Năm 2023VND,Năm 2022VND,numeric__Số tiền đi vay thực thu trong năm,numeric__Năm 2023VND,numeric__Năm 2022VND
1.,1.,1.,Tiền thu từ đi vay theo khế ước thông thường,153.266.975.079,907.550.737.234,,153266975079.0,907550737234.0
2.,2.,2.,Số tiền đã thực trả gốc vay trong năm,,,,,
2.,2. > 2.,2.,Tiền trả nợ gốc vay theo khế ước thông thường,5.972.000.000,907.550.737.234,,5972000000.0,907550737234.0
