row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị,31/12/2023 > Dự phòng,01/01/2023 > Giá trị,01/01/2023 > Dự phòng,numeric__31/12/2023 > Giá trị,numeric__31/12/2023 > Dự phòng,numeric__01/01/2023 > Giá trị,numeric__01/01/2023 > Dự phòng
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
Công ty CP Bê tông đúc sẵnThăng Long,a) Ngắn hạn > Công ty CP Bê tông đúc sẵnThăng Long,Công ty CP Bê tông đúc sẵnThăng Long,7.011.575.850,-,7.011.575.850,-,7011575850.0,,7011575850.0,
Công ty CP Xây dựng C.E.O,a) Ngắn hạn > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,16.047.251.684,-,-,-,16047251684.0,,,
