row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị,31/12/2023 > Dự phòng,01/01/2023 > Giá trị,01/01/2023 > Dự phòng,numeric__31/12/2023 > Giá trị,numeric__31/12/2023 > Dự phòng,numeric__01/01/2023 > Giá trị,numeric__01/01/2023 > Dự phòng
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
Công ty CP Đầu tư và Phát triển Phú Quốc (i),a) Ngắn hạn > Công ty CP Đầu tư và Phát triển Phú Quốc (i),Công ty CP Đầu tư và Phát triển Phú Quốc (i),87.000.000.000,-,62.500.000.000,-,87000000000.0,,62500000000.0,
Công ty TNHH MTV Phú Kiên Phú Quốc (ii),a) Ngắn hạn > Công ty TNHH MTV Phú Kiên Phú Quốc (ii),Công ty TNHH MTV Phú Kiên Phú Quốc (ii),177.720.000.000,-,145.000.000.000,-,177720000000.0,,145000000000.0,
Cộng,a) Ngắn hạn > Cộng,Cộng,264.720.000.000,-,207.500.000.000,-,264720000000.0,,207500000000.0,
