row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Công ty CP Xây dựng C.E.O,Mua hàng > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,3.055.665.740,40.762.046.061,3055665740.0,40762046061.0
Công ty CP Phát triển dịch vụ C.E.O,Mua hàng > Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,-,190.914.972,,190914972.0
Công ty TNHH Phát triển nguồn nhân lực C.E.O,Mua hàng > Công ty TNHH Phát triển nguồn nhân lực C.E.O,Công ty TNHH Phát triển nguồn nhân lực C.E.O,253.645.450,85.767.586,253645450.0,85767586.0
Công ty CP Du lịch C.E.O,Mua hàng > Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,5.958.806.313,5.442.667.792,5958806313.0,5442667792.0
Công ty TNHH Green Phú Quốc,Mua hàng > Công ty TNHH Green Phú Quốc,Công ty TNHH Green Phú Quốc,576.952.602,675.530.400,576952602.0,675530400.0
Công ty TNHH C.E.O Hospitality,Mua hàng > Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,14.546.105.297,15.355.130.831,14546105297.0,15355130831.0
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Mua hàng > Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,1.918.715.665,1.836.153.364,1918715665.0,1836153364.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Mua hàng > Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,295.829.955,809.740.379,295829955.0,809740379.0
Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Mua hàng > Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,1.544.989.564,18.083.333,1544989564.0,18083333.0
Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Mua hàng > Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,Công ty TNHH MTV Xây dựng C.E.O Phú Quốc,79.020.339.520,1.727.608.335,79020339520.0,1727608335.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Mua hàng > Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,135.097.643,328.586.196,135097643.0,328586196.0
Công ty TNHH Du lịch và Dịch vụ Happy Family Vân Đồn,Mua hàng > Công ty TNHH Du lịch và Dịch vụ Happy Family Vân Đồn,Công ty TNHH Du lịch và Dịch vụ Happy Family Vân Đồn,-,1.127.778,,1127778.0
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Công ty CP Xây dựng C.E.O,Bán hàng > Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,1.025.955.179,1.039.916.366,1025955179.0,1039916366.0
Công ty CP Du lịch C.E.O,Bán hàng > Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,543.162.032,563.519.454,543162032.0,563519454.0
Công ty CP Phát triển dịch vụ C.E.O,Bán hàng > Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,-,1.007.822.877,,1007822877.0
Công ty TNHH C.E.O Quốc tế,Bán hàng > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,357.899.086,371.663.210,357899086.0,371663210.0
Công ty TNHH C.E.O Hospitality,Bán hàng > Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,215.627.221,214.172.642,215627221.0,214172642.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Bán hàng > Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,23.500.000,180.496.805,23500000.0,180496805.0
