row_label_raw,row_label_full,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,(23.355.576.537),(56.611.397.724),numeric__(23.355.576.537),numeric__(56.611.397.724)
Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,Chi phí không được trừ khi tính thuế thu nhập doanh nghiệp,-,5.458.655.972,,5458655972.0
Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),Các khoản điều chỉnh khác (nếu có),-,(146.700.982.478),,-146700982478.0
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,183.039.960,-,183039960.0,
Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,(23.172.536.577),(197.853.724.230),-23172536577.0,-197853724230.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (2),Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (2),Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành (2),-,-,,
