row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Xuất khẩu,Xuất khẩu,Xuất khẩu,5.502.558.527.498,3.869.039.356.809,5502558527498.0,3869039356809.0
Trong nước,Trong nước,Trong nước,7.134.990.602.506,5.072.575.813.477,7134990602506.0,5072575813477.0
Doanh thu,Doanh thu,Doanh thu,12.637.549.130.004,8.941.615.170.286,12637549130004.0,8941615170286.0
