row_label_raw,row_label_full,col_0,2017Cổ phiếu phổ thông,2016Cổ phiếu phổ thông,numeric__2017Cổ phiếu phổ thông,numeric__2016Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,130.000.000,66.034.361,130000000.0,66034361.0
Số lượng cổ phiếu đăng ký đã phát hành,Số lượng cổ phiếu đăng ký đã phát hành,Số lượng cổ phiếu đăng ký đã phát hành,130.000.000,66.034.361,130000000.0,66034361.0
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,-,-,,
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đã mua lại > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,130.000.000,66.034.361,130000000.0,66034361.0
