row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,3.394.213.340,1.261.137.702,3394213340.0,1261137702.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,111.562.607.138,109.024.430.999,111562607138.0,109024430999.0
Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,-,191.273.141,,191273141.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",653.800,793.900,653800.0,793900.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,473.846.305,-,473846305.0,
,,,115.431.320.583,110.477.635.742,115431320583.0,110477635742.0
