row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11.233.031.867.298,7.864.423.205.659,11233031867298.0,7864423205659.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,17.880.820.838,59.853.390.244,17880820838.0,59853390244.0
,,,11.250.912.688.136,7.924.276.595.903,11250912688136.0,7924276595903.0
