row_label_raw,row_label_full,col_0,2017VNĐ,2016VNĐ,numeric__2017VNĐ,numeric__2016VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.999.603.610,43.898.740.000,2999603610.0,43898740000.0
Lỗ thuần phân bổ cho cổ đông không kiểm soát trong năm,Lỗ thuần phân bổ cho cổ đông không kiểm soát trong năm,Lỗ thuần phân bổ cho cổ đông không kiểm soát trong năm,-,(396.390),,-396390.0
Giảm do mua lại vốn cổ đông không kiểm soát,Giảm do mua lại vốn cổ đông không kiểm soát,Giảm do mua lại vốn cổ đông không kiểm soát,(2.999.603.610),(40.898.740.000),-2999603610.0,-40898740000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,2.999.603.610,,2999603610.0
