row_label_raw,row_label_full,col_0,2017VNĐ,2016VNĐ,numeric__2017VNĐ,numeric__2016VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.801.377.027,70.154.071,3801377027.0,70154071.0
Trích quỹ trong năm (Thuyết minh 18),Trích quỹ trong năm (Thuyết minh 18),Trích quỹ trong năm (Thuyết minh 18),25.888.813.583,3.781.822.956,25888813583.0,3781822956.0
Chi quỹ,Chi quỹ,Chi quỹ,(1.785.900.000),(50.600.000),-1785900000.0,-50600000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,27.904.290.610,3.801.377.027,27904290610.0,3801377027.0
