row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm,Năm tài chính kết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm_1
,,,2017VNĐ,2016VNĐ,,
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,30.019.576.318.818,15.634.679.994.889,30019576318818.0,15634679994889.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,319.771.060.339,166.323.490.854,319771060339.0,166323490854.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,189.290.727.811,137.984.370.927,189290727811.0,137984370927.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,129.705.792.656,73.871.379.851,129705792656.0,73871379851.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,448.599.954.130,271.570.861.778,448599954130.0,271570861778.0
,,,31.106.943.853.754,16.284.430.098.299,31106943853754.0,16284430098299.0
