row_label_raw,row_label_full,col_0,Tổng dư nợ tiền gửi cho vay,Tổng tiền gửi và tiền vay,Phát hành giấy tờ có giá,Các cam kết tín dụng,Chứng khoán kinh doanh,Chứng khoán đầu tư,numeric__Tổng dư nợ tiền gửi cho vay,numeric__Tổng tiền gửi và tiền vay,numeric__Phát hành giấy tờ có giá,numeric__Các cam kết tín dụng,numeric__Chứng khoán kinh doanh,numeric__Chứng khoán đầu tư
Số cuối năm,Số cuối năm,Số cuối năm,69.828.156,78.294.594,-,288.921,144.176,7.590.841,69828156.0,78294594.0,,288921.0,144176.0,7590841.0
Trong nước,Trong nước,Trong nước,69.828.156,78.294.594,-,288.921,144.176,7.590.841,69828156.0,78294594.0,,288921.0,144176.0,7590841.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,-,,,,,,
Số đầu năm,Nước ngoài > Số đầu năm,Số đầu năm,73.014.902,77.228.399,300.000,350.098,-,7.093.616,73014902.0,77228399.0,300000.0,350098.0,,7093616.0
Trong nước,Nước ngoài > Trong nước,Trong nước,73.014.902,77.228.399,300.000,350.098,-,7.093.616,73014902.0,77228399.0,300000.0,350098.0,,7093616.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,-,,,,,,
